Year,Month,Day,FMO1,FMO2,Amplitude
1994,5,19,-0.02624,-0.53295,0.5336
1994,5,20,0.27298,-0.55679,0.6201
1994,5,21,0.56581,-0.54925,0.78855
1994,5,22,0.84431,-0.5123,0.98758
1994,5,23,1.10172,-0.4494,1.18985
1994,5,24,1.33251,-0.36519,1.38165
1994,5,25,1.5324,-0.26514,1.55516
1994,5,26,1.69818,-0.15513,1.70525
1994,5,27,1.82761,-0.0411,1.82807
1994,5,28,1.91918,0.07135,1.92051
1994,5,29,1.97201,0.17723,1.97996
1994,5,30,1.98563,0.2724,2.00423
1994,5,31,1.95999,0.35367,1.99164
1994,6,1,1.8954,0.41889,1.94114
1994,6,2,1.79265,0.46688,1.85245
1994,6,3,1.65309,0.49731,1.72627
1994,6,4,1.47879,0.51056,1.56445
1994,6,5,1.27274,0.50755,1.37021
1994,6,6,1.03897,0.48952,1.14852
1994,6,7,0.78265,0.45789,0.90675
1994,6,8,0.5101,0.41411,0.65703
1994,6,9,0.2287,0.35965,0.42621
1994,6,10,-0.05327,0.29592,0.30067
1994,6,11,-0.32699,0.2243,0.39653
1994,6,12,-0.58344,0.1463,0.60151
1994,6,13,-0.81392,0.06358,0.8164
1994,6,14,-1.01051,-0.02191,1.01074
1994,6,15,-1.16659,-0.10783,1.17157
1994,6,16,-1.27732,-0.1914,1.29158
1994,6,17,-1.33996,-0.26941,1.36678
1994,6,18,-1.35416,-0.33825,1.39576
1994,6,19,-1.32201,-0.39413,1.37951
1994,6,20,-1.248,-0.43323,1.32106
1994,6,21,-1.13879,-0.45196,1.2252
1994,6,22,-1.00278,-0.44733,1.09803
1994,6,23,-0.84958,-0.41723,0.94651
1994,6,24,-0.68946,-0.36072,0.77812
1994,6,25,-0.53261,-0.27828,0.60093
1994,6,26,-0.38854,-0.17201,0.42491
1994,6,27,-0.26545,-0.04566,0.26935
1994,6,28,-0.16976,0.09544,0.19475
1994,6,29,-0.10574,0.24457,0.26644
1994,6,30,-0.07529,0.3939,0.40103
1994,7,1,-0.078,0.53499,0.54065
1994,7,2,-0.11123,0.65927,0.66859
1994,7,3,-0.17049,0.75861,0.77753
1994,7,4,-0.24983,0.8259,0.86286
1994,7,5,-0.34241,0.8556,0.92158
1994,7,6,-0.44104,0.8442,0.95247
1994,7,7,-0.53871,0.79055,0.95665
1994,7,8,-0.62915,0.69603,0.93823
1994,7,9,-0.70712,0.56461,0.90488
1994,7,10,-0.7688,0.40263,0.86785
1994,7,11,-0.81181,0.21846,0.84069
1994,7,12,-0.83524,0.022,0.83553
1994,7,13,-0.8395,-0.17595,0.85774
1994,7,14,-0.82603,-0.36444,0.90285
1994,7,15,-0.79699,-0.53305,0.95882
1994,7,16,-0.75486,-0.67266,1.01109
1994,7,17,-0.70211,-0.77609,1.04655
1994,7,18,-0.64084,-0.83854,1.05538
1994,7,19,-0.57258,-0.858,1.03151
1994,7,20,-0.49814,-0.83539,0.97263
1994,7,21,-0.4176,-0.77442,0.87984
1994,7,22,-0.33041,-0.6814,0.75728
1994,7,23,-0.23562,-0.56474,0.61193
1994,7,24,-0.13213,-0.43435,0.454
1994,7,25,-0.01904,-0.30089,0.30149
1994,7,26,0.10404,-0.17505,0.20364
1994,7,27,0.23667,-0.06673,0.2459
1994,7,28,0.37738,0.01563,0.37771
1994,7,29,0.52356,0.06569,0.52766
1994,7,30,0.67144,0.0796,0.67614
1994,7,31,0.81627,0.05625,0.8182
1994,8,1,0.95257,-0.00264,0.95257
1994,8,2,1.0745,-0.09273,1.07849
1994,8,3,1.1763,-0.20739,1.19444
1994,8,4,1.2528,-0.33823,1.29765
1994,8,5,1.29983,-0.47573,1.38415
1994,8,6,1.31469,-0.6099,1.44927
1994,8,7,1.29644,-0.73107,1.48836
1994,8,8,1.24606,-0.83048,1.49745
1994,8,9,1.16648,-0.90094,1.4739
1994,8,10,1.06248,-0.93724,1.41679
1994,8,11,0.94033,-0.93645,1.32709
1994,8,12,0.80742,-0.89802,1.20763
1994,8,13,0.67169,-0.82375,1.06289
1994,8,14,0.54107,-0.71752,0.89866
1994,8,15,0.42287,-0.58489,0.72175
1994,8,16,0.32327,-0.43268,0.54011
1994,8,17,0.24683,-0.26835,0.36461
1994,8,18,0.1962,-0.09946,0.21997
1994,8,19,0.17193,0.06687,0.18447
1994,8,20,0.17252,0.22447,0.2831
1994,8,21,0.19459,0.36841,0.41664
1994,8,22,0.23323,0.49532,0.54749
1994,8,23,0.28241,0.60345,0.66626
1994,8,24,0.33558,0.69259,0.76961
1994,8,25,0.38618,0.76394,0.856
1994,8,26,0.42821,0.81978,0.92488
1994,8,27,0.45666,0.86314,0.9765
1994,8,28,0.4679,0.89736,1.01202
1994,8,29,0.45988,0.92569,1.03362
1994,8,30,0.43213,0.9509,1.04449
1994,8,31,0.38574,0.97503,1.04856
1994,9,1,0.32305,0.99908,1.05001
1994,9,2,0.24729,1.02299,1.05246
1994,9,3,0.16221,1.04562,1.05813
1994,9,4,0.07157,1.06486,1.06726
1994,9,5,-0.02125,1.07787,1.07808
1994,9,6,-0.11363,1.08139,1.08734
1994,9,7,-0.20389,1.07204,1.09126
1994,9,8,-0.29145,1.04671,1.08653
1994,9,9,-0.37673,1.00288,1.0713
1994,9,10,-0.46099,0.93891,1.04597
1994,9,11,-0.54602,0.85424,1.01383
1994,9,12,-0.63369,0.74951,0.98149
1994,9,13,-0.72554,0.62658,0.95865
1994,9,14,-0.82234,0.48843,0.95646
1994,9,15,-0.92371,0.33895,0.98393
1994,9,16,-1.02784,0.18274,1.04395
1994,9,17,-1.13139,0.02472,1.13166
1994,9,18,-1.22956,-0.13013,1.23642
1994,9,19,-1.31629,-0.27719,1.34516
1994,9,20,-1.38472,-0.41242,1.44483
1994,9,21,-1.42768,-0.53265,1.52381
1994,9,22,-1.4384,-0.63573,1.57262
1994,9,23,-1.41114,-0.72061,1.58448
1994,9,24,-1.34187,-0.78729,1.55578
1994,9,25,-1.22885,-0.83676,1.48669
1994,9,26,-1.07304,-0.87074,1.38189
1994,9,27,-0.8783,-0.89151,1.25148
1994,9,28,-0.65139,-0.90155,1.11225
1994,9,29,-0.40173,-0.90332,0.98862
1994,9,30,-0.14084,-0.89895,0.90991
1994,10,1,0.11829,-0.89,0.89783
1994,10,2,0.36212,-0.87736,0.94915
1994,10,3,0.57747,-0.86109,1.0368
1994,10,4,0.75251,-0.8405,1.12815
1994,10,5,0.87765,-0.8142,1.19716
1994,10,6,0.94626,-0.78027,1.22647
1994,10,7,0.95527,-0.73651,1.20623
1994,10,8,0.90537,-0.68073,1.13274
1994,10,9,0.80108,-0.611,1.0075
1994,10,10,0.65038,-0.52597,0.83644
1994,10,11,0.46416,-0.42511,0.62941
1994,10,12,0.25539,-0.30889,0.4008
1994,10,13,0.03819,-0.17893,0.18296
1994,10,14,-0.17329,-0.03799,0.17741
1994,10,15,-0.36587,0.11009,0.38208
1994,10,16,-0.52834,0.26051,0.58907
1994,10,17,-0.65221,0.40779,0.7692
1994,10,18,-0.7323,0.54603,0.91346
1994,10,19,-0.76699,0.66927,1.01794
1994,10,20,-0.75818,0.77184,1.08193
1994,10,21,-0.71095,0.84873,1.10716
1994,10,22,-0.63297,0.89586,1.09691
1994,10,23,-0.53367,0.91037,1.05526
1994,10,24,-0.4233,0.89079,0.98625
1994,10,25,-0.31191,0.83715,0.89337
1994,10,26,-0.20841,0.75096,0.77935
1994,10,27,-0.11973,0.63516,0.64634
1994,10,28,-0.05017,0.4939,0.49644
1994,10,29,-0.00106,0.33234,0.33235
1994,10,30,0.02932,0.15638,0.1591
1994,10,31,0.04556,-0.02772,0.05333
1994,11,1,0.05455,-0.21362,0.22047
1994,11,2,0.0648,-0.39519,0.40046
1994,11,3,0.08552,-0.56681,0.57323
1994,11,4,0.12562,-0.7236,0.73442
1994,11,5,0.19278,-0.86152,0.88282
1994,11,6,0.29253,-0.97751,1.02034
1994,11,7,0.42761,-1.06947,1.15178
1994,11,8,0.59747,-1.13622,1.28373
1994,11,9,0.79819,-1.1774,1.42245
1994,11,10,1.02255,-1.19334,1.57152
1994,11,11,1.26055,-1.18487,1.73
1994,11,12,1.5001,-1.15315,1.8921
1994,11,13,1.72792,-1.09955,2.0481
1994,11,14,1.93059,-1.02546,2.18603
1994,11,15,2.09557,-0.93222,2.29357
1994,11,16,2.21224,-0.82108,2.35969
1994,11,17,2.27266,-0.69316,2.37602
1994,11,18,2.27229,-0.5495,2.33778
1994,11,19,2.21019,-0.39114,2.24453
1994,11,20,2.08914,-0.21922,2.10061
1994,11,21,1.9153,-0.03509,1.91562
1994,11,22,1.69765,0.15955,1.70514
1994,11,23,1.4472,0.3626,1.49194
1994,11,24,1.17602,0.57143,1.30749
1994,11,25,0.8962,0.78284,1.18997
1994,11,26,0.61893,0.99314,1.17021
1994,11,27,0.35353,1.1981,1.24917
1994,11,28,0.10685,1.39315,1.39724
1994,11,29,-0.11723,1.5735,1.57786
1994,11,30,-0.31783,1.73429,1.76318
1994,12,1,-0.49698,1.87085,1.93574
1994,12,2,-0.65909,1.97888,2.08575
1994,12,3,-0.81028,2.05465,2.20866
1994,12,4,-0.95748,2.09524,2.30365
1994,12,5,-1.10745,2.09861,2.37289
1994,12,6,-1.26587,2.06374,2.42104
1994,12,7,-1.43641,1.9907,2.45482
1994,12,8,-1.62013,1.88059,2.48222
1994,12,9,-1.81501,1.7355,2.51122
1994,12,10,-2.01587,1.5584,2.54801
1994,12,11,-2.21454,1.35298,2.59514
1994,12,12,-2.40042,1.12344,2.65031
1994,12,13,-2.56123,0.87438,2.70637
1994,12,14,-2.68403,0.61049,2.75259
1994,12,15,-2.75633,0.33651,2.7768
1994,12,16,-2.7672,0.057,2.76779
1994,12,17,-2.70838,-0.22373,2.71761
1994,12,18,-2.57513,-0.50165,2.62354
1994,12,19,-2.36689,-0.77306,2.48994
1994,12,20,-2.08758,-1.03451,2.32986
1994,12,21,-1.74558,-1.28276,2.16622
1994,12,22,-1.35334,-1.51465,2.03118
1994,12,23,-0.92665,-1.72706,1.95995
1994,12,24,-0.48367,-1.91679,1.97687
1994,12,25,-0.04372,-2.0805,2.08096
1994,12,26,0.374,-2.2147,2.24606
1994,12,27,0.75171,-2.31579,2.43474
1994,12,28,1.07426,-2.38014,2.61134
1994,12,29,1.33006,-2.4043,2.74767
1994,12,30,1.51186,-2.38511,2.82391
1994,12,31,1.61708,-2.32008,2.82802
1995,1,1,1.64784,-2.20757,2.75477
1995,1,2,1.61065,-2.04711,2.60478
1995,1,3,1.51572,-1.83971,2.38368
1995,1,4,1.37605,-1.58799,2.10124
1995,1,5,1.20634,-1.2964,1.77085
1995,1,6,1.02178,-0.97124,1.40973
1995,1,7,0.83691,-0.62061,1.04191
1995,1,8,0.66452,-0.2542,0.71148
1995,1,9,0.51479,0.11696,0.52791
1995,1,10,0.39466,0.48097,0.62217
1995,1,11,0.30756,0.82555,0.88098
1995,1,12,0.25338,1.1386,1.16646
1995,1,13,0.2288,1.4089,1.42735
1995,1,14,0.22785,1.62662,1.6425
1995,1,15,0.24271,1.78399,1.80043
1995,1,16,0.26464,1.87576,1.89433
1995,1,17,0.28488,1.89953,1.92077
1995,1,18,0.29558,1.85604,1.87943
1995,1,19,0.29061,1.74913,1.77311
1995,1,20,0.26608,1.58565,1.60782
1995,1,21,0.22071,1.3751,1.3927
1995,1,22,0.15591,1.12911,1.13982
1995,1,23,0.07558,0.86081,0.86412
1995,1,24,-0.01432,0.58407,0.58425
1995,1,25,-0.10639,0.31269,0.33029
1995,1,26,-0.19252,0.05954,0.20152
1995,1,27,-0.26475,-0.16412,0.31149
1995,1,28,-0.31596,-0.34937,0.47106
1995,1,29,-0.34064,-0.49013,0.59688
1995,1,30,-0.33536,-0.58341,0.67293
1995,1,31,-0.29907,-0.6295,0.69693
1995,2,1,-0.23324,-0.63177,0.67345
1995,2,2,-0.14167,-0.59635,0.61295
1995,2,3,-0.0301,-0.5316,0.53245
1995,2,4,0.09426,-0.44737,0.45719
1995,2,5,0.2235,-0.35422,0.41884
1995,2,6,0.34965,-0.26258,0.43726
1995,2,7,0.4654,-0.18184,0.49966
1995,2,8,0.56475,-0.11967,0.57729
1995,2,9,0.64349,-0.08133,0.64861
1995,2,10,0.69942,-0.0693,0.70285
1995,2,11,0.73252,-0.08305,0.73722
1995,2,12,0.74475,-0.11906,0.75421
1995,2,13,0.7397,-0.17118,0.75925
1995,2,14,0.72213,-0.23106,0.75819
1995,2,15,0.6973,-0.28896,0.7548
1995,2,16,0.67033,-0.33451,0.74916
1995,2,17,0.64555,-0.35771,0.73803
1995,2,18,0.62591,-0.34981,0.71703
1995,2,19,0.61262,-0.30418,0.68398
1995,2,20,0.60484,-0.21705,0.64261
1995,2,21,0.59978,-0.08797,0.6062
1995,2,22,0.59282,0.07986,0.59817
1995,2,23,0.578,0.27968,0.64211
1995,2,24,0.54859,0.5014,0.7432
1995,2,25,0.49782,0.73222,0.88542
1995,2,26,0.41966,0.95742,1.04535
1995,2,27,0.30955,1.16135,1.20189
1995,2,28,0.16511,1.32853,1.33875
1995,3,1,-0.01342,1.44479,1.44486
1995,3,2,-0.22282,1.49835,1.51483
1995,3,3,-0.45686,1.48076,1.54963
1995,3,4,-0.70653,1.38762,1.55713
1995,3,5,-0.96048,1.21909,1.552
1995,3,6,-1.20572,0.98006,1.55379
1995,3,7,-1.42845,0.67992,1.58202
1995,3,8,-1.61509,0.33219,1.6489
1995,3,9,-1.75322,-0.04635,1.75383
1995,3,10,-1.83255,-0.43661,1.88385
1995,3,11,-1.84577,-0.81837,2.01906
1995,3,12,-1.78916,-1.17157,2.13861
1995,3,13,-1.66299,-1.47753,2.22455
1995,3,14,-1.47163,-1.72016,2.26376
1995,3,15,-1.22336,-1.88693,2.2488
1995,3,16,-0.92994,-1.96965,2.17814
1995,3,17,-0.60586,-1.96489,2.05618
1995,3,18,-0.26747,-1.87418,1.89317
1995,3,19,0.06805,-1.70374,1.70509
1995,3,20,0.38377,-1.46403,1.5135
1995,3,21,0.66407,-1.16899,1.34444
1995,3,22,0.89559,-0.835,1.22446
1995,3,23,1.06795,-0.47982,1.17078
1995,3,24,1.17437,-0.12141,1.18063
1995,3,25,1.21195,0.22318,1.23233
1995,3,26,1.18166,0.53883,1.29871
1995,3,27,1.08814,0.81318,1.35842
1995,3,28,0.93923,1.03715,1.39923
1995,3,29,0.7453,1.20532,1.41714
1995,3,30,0.51845,1.3159,1.41435
1995,3,31,0.27169,1.37047,1.39715
1995,4,1,0.01801,1.37354,1.37366
1995,4,2,-0.23033,1.33181,1.35158
1995,4,3,-0.46255,1.25344,1.33606
1995,4,4,-0.66984,1.14716,1.3284
1995,4,5,-0.84569,1.02147,1.32612
1995,4,6,-0.98602,0.88399,1.32426
1995,4,7,-1.08911,0.74079,1.31717
1995,4,8,-1.15537,0.59617,1.30011
1995,4,9,-1.18692,0.45244,1.27023
1995,4,10,-1.18718,0.31009,1.22701
1995,4,11,-1.16029,0.16808,1.1724
1995,4,12,-1.11059,0.02431,1.11086
1995,4,13,-1.0422,-0.1237,1.04951
1995,4,14,-0.95857,-0.27821,0.99813
1995,4,15,-0.86228,-0.44059,0.96832
1995,4,16,-0.75485,-0.61074,0.97098
1995,4,17,-0.63682,-0.78668,1.01213
1995,4,18,-0.50782,-0.96432,1.08986
1995,4,19,-0.36689,-1.13746,1.19517
1995,4,20,-0.21278,-1.29803,1.31536
1995,4,21,-0.04432,-1.43657,1.43725
1995,4,22,0.13914,-1.54284,1.5491
1995,4,23,0.33743,-1.60669,1.64174
1995,4,24,0.54922,-1.61889,1.70952
1995,4,25,0.77183,-1.57206,1.75131
1995,4,26,1.00115,-1.46144,1.77147
1995,4,27,1.23167,-1.2856,1.78039
1995,4,28,1.45663,-1.04689,1.79381
1995,4,29,1.6683,-0.75163,1.8298
1995,4,30,1.85832,-0.40999,1.90301
1995,5,1,2.01821,-0.03568,2.01852
1995,5,2,2.13975,0.35479,2.16897
1995,5,3,2.21556,0.74301,2.33683
1995,5,4,2.23952,1.10969,2.49938
1995,5,5,2.20719,1.43596,2.63319
1995,5,6,2.11616,1.70447,2.71724
1995,5,7,1.96629,1.90062,2.73472
1995,5,8,1.75983,2.0135,2.67417
1995,5,9,1.50142,2.03668,2.53029
1995,5,10,1.19799,1.96868,2.30454
1995,5,11,0.85853,1.81312,2.00611
1995,5,12,0.49374,1.57854,1.65396
1995,5,13,0.11563,1.27791,1.28313
1995,5,14,-0.26297,0.9278,0.96435
1995,5,15,-0.62894,0.54738,0.83377
1995,5,16,-0.96942,0.15717,0.98208
1995,5,17,-1.27238,-0.22217,1.29163
1995,5,18,-1.52708,-0.57116,1.6304
1995,5,19,-1.72463,-0.87267,1.93285
1995,5,20,-1.85829,-1.11286,2.16603
1995,5,21,-1.92384,-1.28201,2.31186
1995,5,22,-1.91978,-1.37491,2.36134
1995,5,23,-1.84741,-1.39106,2.31257
1995,5,24,-1.71079,-1.3345,2.16972
1995,5,25,-1.51663,-1.21332,1.94224
1995,5,26,-1.27396,-1.03902,1.64394
1995,5,27,-0.9938,-0.82555,1.29196
1995,5,28,-0.68867,-0.58831,0.90574
1995,5,29,-0.37199,-0.34311,0.50607
1995,5,30,-0.05755,-0.10511,0.11984
1995,5,31,0.24118,0.11211,0.26597
1995,6,1,0.51168,0.29731,0.59179
1995,6,2,0.74293,0.44215,0.86454
1995,6,3,0.92593,0.54154,1.07267
1995,6,4,1.05417,0.59369,1.20986
1995,6,5,1.12389,0.59997,1.27401
1995,6,6,1.1342,0.56459,1.26696
1995,6,7,1.08716,0.49403,1.19414
1995,6,8,0.98753,0.39642,1.06413
1995,6,9,0.84255,0.28088,0.88813
1995,6,10,0.66141,0.15679,0.67974
1995,6,11,0.45479,0.03316,0.456
1995,6,12,0.23416,-0.08191,0.24807
1995,6,13,0.01117,-0.18168,0.18203
1995,6,14,-0.20304,-0.26101,0.33068
1995,6,15,-0.39843,-0.31651,0.50884
1995,6,16,-0.5666,-0.34651,0.66415
1995,6,17,-0.70122,-0.35092,0.78412
1995,6,18,-0.79826,-0.33102,0.86418
1995,6,19,-0.85618,-0.28912,0.90367
1995,6,20,-0.87578,-0.22826,0.90504
1995,6,21,-0.86011,-0.15192,0.87343
1995,6,22,-0.81407,-0.0637,0.81656
1995,6,23,-0.74397,0.03285,0.7447
1995,6,24,-0.65706,0.13438,0.67066
1995,6,25,-0.56091,0.23784,0.60925
1995,6,26,-0.46293,0.34041,0.57462
1995,6,27,-0.36984,0.4395,0.5744
1995,6,28,-0.28723,0.53261,0.60513
1995,6,29,-0.21931,0.61728,0.65509
1995,6,30,-0.16868,0.69096,0.71126
1995,7,1,-0.13628,0.75101,0.76327
1995,7,2,-0.12148,0.79465,0.80388
1995,7,3,-0.12231,0.81912,0.8282
1995,7,4,-0.13568,0.82175,0.83287
1995,7,5,-0.1578,0.80019,0.8156
1995,7,6,-0.18453,0.75266,0.77495
1995,7,7,-0.21178,0.67816,0.71046
1995,7,8,-0.23585,0.57678,0.62314
1995,7,9,-0.25369,0.44986,0.51646
1995,7,10,-0.26313,0.30012,0.39914
1995,7,11,-0.26298,0.13174,0.29414
1995,7,12,-0.25301,-0.04974,0.25785
1995,7,13,-0.23384,-0.23759,0.33336
1995,7,14,-0.20684,-0.42419,0.47193
1995,7,15,-0.17384,-0.60143,0.62605
1995,7,16,-0.13688,-0.76119,0.7734
1995,7,17,-0.09801,-0.89582,0.90117
1995,7,18,-0.059,-0.99872,1.00046
1995,7,19,-0.02116,-1.06475,1.06496
1995,7,20,0.01473,-1.09068,1.09078
1995,7,21,0.0485,-1.07549,1.07658
1995,7,22,0.08054,-1.02046,1.02364
1995,7,23,0.11171,-0.92923,0.93593
1995,7,24,0.14316,-0.80757,0.82017
1995,7,25,0.17614,-0.66307,0.68607
1995,7,26,0.21179,-0.50467,0.54731
1995,7,27,0.25093,-0.34208,0.42425
1995,7,28,0.29394,-0.18514,0.34738
1995,7,29,0.34059,-0.04316,0.34331
1995,7,30,0.39006,0.0757,0.39733
1995,7,31,0.44094,0.16496,0.47078
1995,8,1,0.49135,0.22028,0.53847
1995,8,2,0.53912,0.23972,0.59001
1995,8,3,0.58198,0.22382,0.62354
1995,8,4,0.61782,0.17556,0.64228
1995,8,5,0.64491,0.10009,0.65263
1995,8,6,0.6621,0.0043,0.66212
1995,8,7,0.66899,-0.10366,0.67697
1995,8,8,0.66597,-0.21499,0.69982
1995,8,9,0.65427,-0.32092,0.72874
1995,8,10,0.63581,-0.41326,0.75831
1995,8,11,0.61306,-0.485,0.78171
1995,8,12,0.58878,-0.53076,0.79269
1995,8,13,0.56576,-0.54705,0.78699
1995,8,14,0.54649,-0.53251,0.76303
1995,8,15,0.53286,-0.48784,0.72245
1995,8,16,0.52594,-0.41567,0.67037
1995,8,17,0.52579,-0.32024,0.61564
1995,8,18,0.53133,-0.20705,0.57025
1995,8,19,0.54043,-0.08232,0.54667
1995,8,20,0.54999,0.04747,0.55204
1995,8,21,0.55617,0.17607,0.58337
1995,8,22,0.55472,0.29788,0.62964
1995,8,23,0.54138,0.40834,0.67811
1995,8,24,0.51224,0.50408,0.71867
1995,8,25,0.46419,0.58312,0.74532
1995,8,26,0.39524,0.64475,0.75625
1995,8,27,0.30482,0.68949,0.75387
1995,8,28,0.19393,0.7188,0.7445
1995,8,29,0.06522,0.73477,0.73766
1995,8,30,-0.07715,0.73985,0.74386
1995,8,31,-0.22771,0.73646,0.77086
1995,9,1,-0.38002,0.72674,0.8201
1995,9,2,-0.52711,0.71231,0.88613
1995,9,3,-0.66199,0.69411,0.95917
1995,9,4,-0.77814,0.67241,1.02842
1995,9,5,-0.87002,0.64683,1.08413
1995,9,6,-0.93347,0.61651,1.11868
1995,9,7,-0.96604,0.58033,1.12695
1995,9,8,-0.96716,0.53721,1.10634
1995,9,9,-0.93821,0.48634,1.05677
1995,9,10,-0.88238,0.42749,0.98048
1995,9,11,-0.80444,0.36121,0.88181
1995,9,12,-0.71034,0.28895,0.76686
1995,9,13,-0.60679,0.21307,0.64311
1995,9,14,-0.50068,0.13682,0.51904
1995,9,15,-0.3986,0.06409,0.40372
1995,9,16,-0.30638,-0.00087,0.30638
1995,9,17,-0.22862,-0.0538,0.23487
1995,9,18,-0.16846,-0.09083,0.19139
1995,9,19,-0.12741,-0.10894,0.16763
1995,9,20,-0.10529,-0.10629,0.14962
1995,9,21,-0.10046,-0.08255,0.13003
1995,9,22,-0.11001,-0.0391,0.11675
1995,9,23,-0.13014,0.02092,0.13181
1995,9,24,-0.15662,0.09264,0.18197
1995,9,25,-0.18523,0.16979,0.25127
1995,9,26,-0.21219,0.24496,0.32408
1995,9,27,-0.23455,0.31018,0.38888
1995,9,28,-0.25045,0.35748,0.43648
1995,9,29,-0.25933,0.37946,0.45961
1995,9,30,-0.26185,0.36996,0.45325
1995,10,1,-0.25988,0.32458,0.4158
1995,10,2,-0.25619,0.24112,0.35182
1995,10,3,-0.25411,0.1199,0.28097
1995,10,4,-0.25711,-0.03615,0.25964
1995,10,5,-0.26839,-0.22149,0.34798
1995,10,6,-0.29041,-0.42831,0.51748
1995,10,7,-0.32457,-0.64689,0.72375
1995,10,8,-0.37087,-0.86626,0.94231
1995,10,9,-0.42785,-1.07484,1.15687
1995,10,10,-0.49253,-1.26123,1.35399
1995,10,11,-0.56059,-1.41494,1.52195
1995,10,12,-0.62663,-1.52717,1.65073
1995,10,13,-0.6846,-1.59132,1.73233
1995,10,14,-0.72825,-1.60352,1.76115
1995,10,15,-0.75166,-1.56288,1.73424
1995,10,16,-0.74976,-1.47149,1.65149
1995,10,17,-0.71876,-1.33438,1.51564
1995,10,18,-0.65654,-1.15906,1.33209
1995,10,19,-0.56289,-0.95508,1.10861
1995,10,20,-0.43953,-0.73332,0.85496
1995,10,21,-0.29009,-0.50528,0.58264
1995,10,22,-0.11986,-0.28231,0.3067
1995,10,23,0.06461,-0.07484,0.09887
1995,10,24,0.25597,0.10822,0.2779
1995,10,25,0.44659,0.26005,0.51679
1995,10,26,0.62916,0.37627,0.73309
1995,10,27,0.79719,0.45508,0.91794
1995,10,28,0.94547,0.49727,1.06826
1995,10,29,1.07037,0.50601,1.18395
1995,10,30,1.17007,0.48645,1.26716
1995,10,31,1.24458,0.4452,1.32181
1995,11,1,1.29557,0.3898,1.35294
1995,11,2,1.32613,0.32803,1.3661
1995,11,3,1.34037,0.26731,1.36677
1995,11,4,1.3429,0.21419,1.35987
1995,11,5,1.33835,0.17386,1.3496
1995,11,6,1.33088,0.14986,1.33929
1995,11,7,1.3237,0.14393,1.3315
1995,11,8,1.31873,0.15603,1.32793
1995,11,9,1.31644,0.18446,1.3293
1995,11,10,1.31575,0.2262,1.33505
1995,11,11,1.31415,0.27726,1.34308
1995,11,12,1.30796,0.33314,1.34972
1995,11,13,1.29271,0.38933,1.35006
1995,11,14,1.26361,0.44167,1.33857
1995,11,15,1.21606,0.48681,1.30988
1995,11,16,1.14618,0.52246,1.25964
1995,11,17,1.05125,0.54752,1.18529
1995,11,18,0.93011,0.56214,1.08679
1995,11,19,0.78335,0.5676,0.96737
1995,11,20,0.61343,0.56612,0.83474
1995,11,21,0.42456,0.56051,0.70316
1995,11,22,0.22247,0.55385,0.59686
1995,11,23,0.014,0.54904,0.54922
1995,11,24,-0.19338,0.54849,0.58158
1995,11,25,-0.39214,0.55374,0.67853
1995,11,26,-0.5753,0.56527,0.80654
1995,11,27,-0.73692,0.58235,0.93925
1995,11,28,-0.87258,0.60305,1.06069
1995,11,29,-0.97973,0.62434,1.16175
1995,11,30,-1.05782,0.64236,1.23758
1995,12,1,-1.10833,0.65275,1.28627
1995,12,2,-1.13458,0.65105,1.30811
1995,12,3,-1.1414,0.63315,1.30524
1995,12,4,-1.13463,0.5957,1.2815
1995,12,5,-1.1206,0.53651,1.24242
1995,12,6,-1.10553,0.45487,1.19545
1995,12,7,-1.09489,0.35171,1.15
1995,12,8,-1.09295,0.22969,1.11682
1995,12,9,-1.1023,0.09309,1.10622
1995,12,10,-1.12365,-0.05237,1.12487
1995,12,11,-1.15572,-0.19989,1.17288
1995,12,12,-1.19532,-0.34204,1.2433
1995,12,13,-1.23767,-0.47128,1.32436
1995,12,14,-1.2768,-0.58045,1.40255
1995,12,15,-1.30608,-0.66338,1.46489
1995,12,16,-1.31889,-0.71528,1.50036
1995,12,17,-1.3092,-0.7332,1.50053
1995,12,18,-1.27221,-0.71627,1.45998
1995,12,19,-1.20481,-0.66581,1.37654
1995,12,20,-1.10599,-0.58533,1.25133
1995,12,21,-0.97701,-0.48036,1.08871
1995,12,22,-0.82142,-0.3581,0.89608
1995,12,23,-0.64488,-0.22701,0.68367
1995,12,24,-0.45479,-0.09631,0.46488
1995,12,25,-0.2598,0.02463,0.26096
1995,12,26,-0.06915,0.12686,0.14448
1995,12,27,0.10798,0.2024,0.2294
1995,12,28,0.26313,0.24474,0.35936
1995,12,29,0.38927,0.24924,0.46223
1995,12,30,0.48125,0.2134,0.52644
1995,12,31,0.53621,0.13703,0.55345
1996,1,1,0.55383,0.02223,0.55428
1996,1,2,0.53628,-0.1267,0.55104
1996,1,3,0.48808,-0.30355,0.57477
1996,1,4,0.41576,-0.50051,0.65067
1996,1,5,0.32734,-0.70862,0.78058
1996,1,6,0.23174,-0.91826,0.94705
1996,1,7,0.13811,-1.11959,1.12807
1996,1,8,0.05517,-1.30308,1.30425
1996,1,9,-0.00941,-1.45996,1.45999
1996,1,10,-0.04952,-1.58257,1.58334
1996,1,11,-0.06105,-1.66468,1.6658
1996,1,12,-0.04207,-1.70176,1.70228
1996,1,13,0.00709,-1.69106,1.69107
1996,1,14,0.08392,-1.63171,1.63387
1996,1,15,0.18405,-1.52467,1.53574
1996,1,16,0.3016,-1.37264,1.40538
