Year,Month,Day,RMM1,RMM2,Phase,Amplitude
1979,7,12,-1.83484,-0.14759,1,1.84077
1979,7,13,-1.53759,-0.27625,1,1.56221
1979,7,14,-1.16308,-0.09414,1,1.16688
1979,7,15,-1.22716,0.14164,8,1.23531
1979,7,16,-1.34059,-0.00376,1,1.34060
1979,7,17,-1.52336,0.04253,8,1.52396
1979,7,18,-1.52728,0.10147,8,1.53065
1979,7,19,-1.28951,-0.03193,1,1.28990
1979,7,20,-1.31355,-0.09419,1,1.31692
1979,7,21,-1.46635,-0.40730,1,1.52187
1979,7,22,-1.35573,-0.77948,1,1.56384
1979,7,23,-1.19671,-0.95944,1,1.53384
1979,7,24,-0.91851,-0.73858,1,1.17863
1979,7,25,-0.54582,-0.65987,2,0.85636
1979,7,26,-0.13430,-0.51978,2,0.53685
1979,7,27,0.21887,-0.35146,3,0.41404
1979,7,28,0.53719,-0.17537,4,0.56509
1979,7,29,0.80165,-0.20670,4,0.82787
1979,7,30,1.02650,0.02880,5,1.02690
1979,7,31,1.18810,0.18342,5,1.20218
1979,8,1,1.66961,0.15791,5,1.67706
1979,8,2,2.06614,0.25404,5,2.08170
1979,8,3,2.39492,0.73668,5,2.50566
1979,8,4,2.27139,1.05282,5,2.50352
1979,8,5,2.13295,1.31422,5,2.50532
1979,8,6,1.88045,1.27437,5,2.27159
1979,8,7,1.76167,1.46708,5,2.29255
1979,8,8,1.40160,1.95303,6,2.40391
1979,8,9,0.95946,2.05171,6,2.26497
1979,8,10,0.79422,2.01087,6,2.16203
1979,8,11,0.35583,1.77137,6,1.80676
1979,8,12,-0.19865,1.93413,7,1.94430
1979,8,13,-0.33634,1.90953,7,1.93892
1979,8,14,-0.23035,2.03375,7,2.04675
1979,8,15,-0.40481,1.71039,7,1.75764
1979,8,16,-0.86900,1.67184,7,1.88421
1979,8,17,-1.12593,1.62751,7,1.97902
1979,8,18,-1.73213,1.37817,8,2.21351
1979,8,19,-2.17440,0.93729,8,2.36781
1979,8,20,-2.33680,0.64159,8,2.42327
1979,8,21,-2.17784,0.26483,8,2.19388
1979,8,22,-1.79781,-0.11385,1,1.80141
1979,8,23,-1.72577,-0.49575,1,1.79556
1979,8,24,-2.14705,-0.86206,1,2.31364
1979,8,25,-2.32032,-0.86605,1,2.47668
1979,8,26,-2.31129,-0.86699,1,2.46855
1979,8,27,-2.73126,-1.02018,1,2.91557
1979,8,28,-2.88626,-1.08144,1,3.08221
1979,8,29,-2.61874,-1.01265,1,2.80771
1979,8,30,-2.30655,-1.02102,1,2.52243
1979,8,31,-2.09698,-0.97486,1,2.31251
1979,9,1,-1.92808,-1.06693,1,2.20359
1979,9,2,-1.62557,-1.02803,1,1.92336
1979,9,3,-1.54252,-0.92367,1,1.79793
1979,9,4,-1.66406,-0.93572,1,1.90910
1979,9,5,-1.50078,-1.00589,1,1.80670
1979,9,6,-1.46208,-1.00544,1,1.77443
1979,9,7,-1.24308,-1.06513,1,1.63699
1979,9,8,-0.97691,-1.19289,2,1.54186
1979,9,9,-0.95490,-0.99405,2,1.37839
1979,9,10,-0.89638,-0.82358,1,1.21728
1979,9,11,-0.88259,-0.88121,1,1.24719
1979,9,12,-0.88693,-0.90645,2,1.26819
1979,9,13,-0.88839,-0.64191,1,1.09604
1979,9,14,-1.01344,-0.61331,1,1.18457
1979,9,15,-0.75276,-0.73296,1,1.05066
1979,9,16,-0.57671,-0.87562,2,1.04848
1979,9,17,-0.46440,-1.19612,2,1.28311
1979,9,18,-0.00795,-1.30133,2,1.30135
1979,9,19,0.47686,-1.04897,3,1.15228
1979,9,20,0.75332,-1.06198,3,1.30203
1979,9,21,0.99726,-1.01840,3,1.42537
1979,9,22,1.51816,-0.66637,4,1.65797
1979,9,23,1.86658,-0.39574,4,1.90807
1979,9,24,2.27788,-0.38450,4,2.31010
1979,9,25,2.51548,-0.10634,4,2.51773
1979,9,26,2.89599,0.48168,5,2.93577
1979,9,27,2.93493,0.77543,5,3.03564
1979,9,28,2.89105,1.06898,5,3.08235
1979,9,29,2.93128,1.32168,5,3.21547
1979,9,30,3.08868,1.51052,5,3.43825
1979,10,1,2.87123,1.62181,5,3.29761
1979,10,2,2.62750,1.68912,5,3.12360
1979,10,3,2.40472,2.05108,5,3.16063
1979,10,4,2.38893,2.29293,5,3.31127
1979,10,5,2.23703,2.15800,5,3.10826
1979,10,6,1.82105,1.98574,6,2.69432
1979,10,7,1.40490,1.93168,6,2.38854
1979,10,8,0.85682,1.46749,6,1.69932
1979,10,9,0.37520,1.21230,6,1.26904
1979,10,10,0.31132,1.25580,6,1.29381
1979,10,11,0.39254,1.51173,6,1.56187
1979,10,12,0.66867,1.62548,6,1.75764
1979,10,13,0.44406,1.68070,6,1.73837
1979,10,14,0.01359,1.40703,6,1.40709
1979,10,15,-0.23063,1.34658,7,1.36619
1979,10,16,-0.70674,1.18689,7,1.38137
1979,10,17,-1.13441,1.14467,7,1.61157
1979,10,18,-1.61353,1.13301,8,1.97160
1979,10,19,-1.68565,1.14174,8,2.03593
1979,10,20,-1.90825,1.03187,8,2.16938
1979,10,21,-1.96279,0.72150,8,2.09120
1979,10,22,-1.83932,0.18403,8,1.84850
1979,10,23,-1.61469,-0.34777,1,1.65171
1979,10,24,-1.33268,-0.24185,1,1.35445
1979,10,25,-1.21305,-0.27442,1,1.24371
1979,10,26,-1.22822,-0.65086,1,1.39002
1979,10,27,-1.22973,-0.80048,1,1.46731
1979,10,28,-1.36467,-0.74485,1,1.55470
1979,10,29,-1.20291,-0.54611,1,1.32107
1979,10,30,-0.97415,-0.61131,1,1.15007
1979,10,31,-0.73971,-0.91316,2,1.17517
1979,11,1,-0.82392,-1.19415,2,1.45081
1979,11,2,-0.67717,-1.45010,2,1.60042
1979,11,3,-0.34717,-1.58309,2,1.62071
1979,11,4,-0.11458,-1.43098,2,1.43556
1979,11,5,0.00760,-1.18870,3,1.18873
1979,11,6,0.01157,-0.97457,3,0.97464
1979,11,7,0.08424,-0.92779,3,0.93161
1979,11,8,-0.12654,-0.91389,2,0.92261
1979,11,9,0.06580,-0.89789,3,0.90030
1979,11,10,0.09980,-1.08181,3,1.08640
1979,11,11,-0.08133,-0.96800,2,0.97141
1979,11,12,-0.45137,-0.94713,2,1.04918
1979,11,13,-0.62486,-1.04860,2,1.22066
1979,11,14,-0.38285,-1.18366,2,1.24403
1979,11,15,-0.23386,-1.57045,2,1.58776
1979,11,16,-0.12287,-1.97454,2,1.97836
1979,11,17,0.00479,-2.12039,3,2.12039
1979,11,18,0.17264,-2.11972,3,2.12673
1979,11,19,0.33238,-1.99430,3,2.02181
1979,11,20,0.45628,-2.17550,3,2.22283
1979,11,21,0.82351,-2.01221,3,2.17420
1979,11,22,0.94505,-1.83014,3,2.05974
1979,11,23,1.12223,-1.85327,3,2.16657
1979,11,24,1.10540,-1.46041,3,1.83159
1979,11,25,1.14273,-1.16244,3,1.63006
1979,11,26,1.21739,-1.03114,4,1.59539
1979,11,27,1.19808,-0.81629,4,1.44973
1979,11,28,1.10987,-0.48528,4,1.21132
1979,11,29,0.96204,-0.30163,4,1.00821
1979,11,30,0.93591,-0.33768,4,0.99496
1979,12,1,0.89146,-0.11896,4,0.89936
1979,12,2,1.02667,-0.13950,4,1.03611
1979,12,3,0.87937,0.04779,5,0.88067
1979,12,4,1.02579,0.48208,5,1.13342
1979,12,5,0.83884,0.70176,5,1.09367
1979,12,6,0.58719,0.73035,6,0.93713
1979,12,7,0.48603,0.73602,6,0.88201
1979,12,8,0.58002,1.09103,6,1.23562
1979,12,9,0.66449,1.13598,6,1.31605
1979,12,10,0.56651,1.20665,6,1.33302
1979,12,11,0.36729,1.40354,6,1.45080
1979,12,12,0.00021,1.50399,6,1.50399
1979,12,13,-0.26516,1.41727,7,1.44186
1979,12,14,-0.46810,1.11727,7,1.21137
1979,12,15,-0.65074,0.77144,7,1.00925
1979,12,16,-0.91080,0.52924,8,1.05340
1979,12,17,-0.99772,0.35290,8,1.05829
1979,12,18,-0.93209,0.21581,8,0.95675
1979,12,19,-0.74065,-0.02151,1,0.74097
1979,12,20,-0.42485,-0.33074,1,0.53841
1979,12,21,-0.07561,-0.76646,2,0.77018
1979,12,22,-0.09477,-0.91828,2,0.92316
1979,12,23,0.08457,-0.61434,3,0.62014
1979,12,24,0.51309,-0.30050,4,0.59461
1979,12,25,0.74129,-0.52133,4,0.90626
1979,12,26,0.84402,-1.01256,3,1.31820
1979,12,27,0.62791,-1.16114,3,1.32004
1979,12,28,0.72176,-1.18760,3,1.38972
1979,12,29,0.97837,-0.79901,4,1.26318
1979,12,30,1.05768,-0.61475,4,1.22336
1979,12,31,0.84338,-0.31036,4,0.89867
1980,1,1,0.81159,-0.06647,4,0.81430
1980,1,2,0.70509,-0.02968,4,0.70571
1980,1,3,0.66273,0.03720,5,0.66378
1980,1,4,0.61484,0.21363,5,0.65090
1980,1,5,0.70288,0.49077,5,0.85726
1980,1,6,0.75870,0.60417,5,0.96988
1980,1,7,0.67490,0.37900,5,0.77404
1980,1,8,0.76434,0.19734,5,0.78940
1980,1,9,0.79588,0.20905,5,0.82288
1980,1,10,0.93736,0.25681,5,0.97190
1980,1,11,0.91751,0.25690,5,0.95280
1980,1,12,0.62213,0.06018,5,0.62503
1980,1,13,0.46970,-0.16064,4,0.49641
1980,1,14,0.33246,-0.20860,4,0.39249
1980,1,15,0.01690,-0.44206,3,0.44238
1980,1,16,-0.21734,-0.95670,2,0.98107
1980,1,17,-0.17184,-1.20886,2,1.22102
1980,1,18,-0.08661,-1.07414,2,1.07763
1980,1,19,0.09640,-0.61123,3,0.61879
1980,1,20,0.50621,-0.35878,4,0.62046
1980,1,21,0.53284,-0.21610,4,0.57499
1980,1,22,0.47165,-0.33113,4,0.57628
1980,1,23,0.68461,-0.54715,4,0.87639
1980,1,24,0.84737,-0.60160,4,1.03921
1980,1,25,0.81305,-0.30064,4,0.86685
1980,1,26,0.66526,-0.08442,4,0.67060
1980,1,27,0.62538,0.14945,5,0.64299
1980,1,28,0.82194,0.02296,5,0.82226
1980,1,29,0.96721,-0.05673,4,0.96887
1980,1,30,0.87657,0.11410,5,0.88396
1980,1,31,0.51902,0.70504,6,0.87548
1980,2,1,0.23305,0.90178,6,0.93141
1980,2,2,-0.24328,0.76916,7,0.80672
1980,2,3,-0.39821,0.81483,7,0.90693
1980,2,4,-0.14779,1.11489,7,1.12464
1980,2,5,0.01967,1.05255,6,1.05273
1980,2,6,-0.08094,0.84811,7,0.85196
1980,2,7,-0.32124,0.74163,7,0.80822
1980,2,8,-0.49852,0.82187,7,0.96124
1980,2,9,-0.51026,0.70109,7,0.86712
1980,2,10,-0.52833,0.83353,7,0.98687
1980,2,11,-0.72167,0.77766,7,1.06093
1980,2,12,-0.52812,1.05293,7,1.17796
1980,2,13,-0.44819,0.99343,7,1.08986
1980,2,14,-0.32365,0.78510,7,0.84920
1980,2,15,-0.36265,0.60716,7,0.70722
1980,2,16,-0.36781,0.43926,7,0.57292
1980,2,17,-0.29955,0.26092,8,0.39726
1980,2,18,-0.12333,0.33980,7,0.36149
1980,2,19,0.08955,0.08241,5,0.12170
1980,2,20,0.07160,0.06906,5,0.09948
1980,2,21,0.28160,0.24561,5,0.37366
1980,2,22,0.44251,0.44603,6,0.62830
1980,2,23,0.41584,0.58644,6,0.71891
1980,2,24,0.30461,0.26959,5,0.40677
1980,2,25,0.09147,-0.17943,3,0.20140
1980,2,26,0.05594,-0.25916,3,0.26513
1980,2,27,0.31327,-0.29811,4,0.43244
1980,2,28,0.48084,-0.65563,3,0.81305
1980,2,29,0.17252,-0.62697,3,0.65027
1980,3,1,0.04804,-0.51521,3,0.51744
1980,3,2,-0.01081,-0.74273,2,0.74281
1980,3,3,-0.01516,-0.75049,2,0.75064
1980,3,4,0.15881,-0.76556,3,0.78185
1980,3,5,0.51386,-0.80956,3,0.95887
1980,3,6,0.70363,-1.02639,3,1.24442
1980,3,7,1.11004,-0.88706,4,1.42094
1980,3,8,1.37510,-0.76165,4,1.57195
1980,3,9,1.77234,-0.58228,4,1.86554
1980,3,10,1.52907,-0.63220,4,1.65461
1980,3,11,1.31934,-0.38673,4,1.37485
1980,3,12,1.37726,0.02052,5,1.37741
1980,3,13,0.93083,0.09005,5,0.93517
1980,3,14,0.94234,0.22514,5,0.96886
1980,3,15,1.23985,0.14095,5,1.24783
1980,3,16,0.91166,0.20554,5,0.93455
1980,3,17,0.71531,0.72222,6,1.01650
1980,3,18,0.70709,1.23332,6,1.42164
1980,3,19,0.73165,1.41393,6,1.59202
1980,3,20,0.66384,1.40415,6,1.55316
1980,3,21,0.37003,1.50355,6,1.54841
1980,3,22,0.35606,1.41811,6,1.46212
1980,3,23,0.48898,1.36887,6,1.45358
1980,3,24,0.37069,1.47068,6,1.51667
1980,3,25,0.03860,1.56006,6,1.56054
1980,3,26,-0.10629,1.63858,7,1.64202
1980,3,27,-0.45242,1.75030,7,1.80783
1980,3,28,-0.67718,1.67788,7,1.80938
1980,3,29,-1.18518,1.66754,7,2.04581
1980,3,30,-1.86396,1.54808,8,2.42299
1980,3,31,-2.46392,1.49018,8,2.87950
1980,4,1,-2.35333,1.09376,8,2.59508
1980,4,2,-2.31543,0.64704,8,2.40414
1980,4,3,-2.00571,0.22219,8,2.01798
1980,4,4,-1.78602,-0.01896,1,1.78612
1980,4,5,-1.61279,-0.32115,1,1.64446
1980,4,6,-1.38275,-0.55730,1,1.49083
1980,4,7,-1.23657,-0.83158,1,1.49018
1980,4,8,-0.94319,-1.06706,2,1.42415
1980,4,9,-0.66811,-1.22376,2,1.39426
1980,4,10,-0.29965,-1.63312,2,1.66038
1980,4,11,-0.15520,-1.80085,2,1.80752
1980,4,12,0.56115,-1.83597,3,1.91981
1980,4,13,1.15201,-1.82620,3,2.15920
1980,4,14,1.66438,-1.57847,4,2.29385
1980,4,15,1.92404,-1.16518,4,2.24935
1980,4,16,2.11116,-0.62755,4,2.20246
1980,4,17,2.10455,-0.11430,4,2.10765
1980,4,18,1.94024,0.33880,5,1.96960
1980,4,19,1.63823,0.66932,5,1.76968
1980,4,20,1.53982,1.32594,5,2.03204
1980,4,21,1.26650,1.54891,6,2.00078
1980,4,22,0.94643,1.63279,6,1.88726
1980,4,23,0.75779,1.67301,6,1.83663
1980,4,24,0.17441,1.46004,6,1.47042
1980,4,25,-0.17613,1.25485,7,1.26715
1980,4,26,-0.53251,0.99621,7,1.12960
1980,4,27,-0.66853,0.62609,8,0.91592
1980,4,28,-0.60597,0.31441,8,0.68268
1980,4,29,-0.52785,0.03650,8,0.52911
1980,4,30,-0.68855,-0.11104,1,0.69745
1980,5,1,-0.66883,-0.20614,1,0.69988
1980,5,2,-0.49352,-0.28857,1,0.57170
1980,5,3,-0.17722,-0.37255,2,0.41256
1980,5,4,-0.01851,-0.36817,2,0.36863
1980,5,5,0.14379,-0.36287,3,0.39032
1980,5,6,0.29439,-0.22744,4,0.37202
1980,5,7,0.31559,-0.23501,4,0.39348
1980,5,8,0.60934,-0.27987,4,0.67054
1980,5,9,0.70009,0.11391,5,0.70929
1980,5,10,0.68785,0.40417,5,0.79780
1980,5,11,0.62744,0.65728,6,0.90868
1980,5,12,0.28572,0.43882,6,0.52364
1980,5,13,0.13391,0.06545,5,0.14905
1980,5,14,0.02321,-0.07242,3,0.07604
1980,5,15,0.07464,0.08987,6,0.11682
1980,5,16,-0.10537,0.15914,7,0.19087
1980,5,17,-0.17140,0.13834,8,0.22027
1980,5,18,-0.06080,-0.05376,1,0.08116
1980,5,19,-0.21114,-0.23117,2,0.31308
1980,5,20,-0.33727,-0.27142,1,0.43292
1980,5,21,-0.14564,-0.50847,2,0.52892
1980,5,22,-0.14242,-0.58836,2,0.60536
1980,5,23,0.03813,-0.64448,3,0.64561
1980,5,24,-0.06394,-0.52491,2,0.52879
1980,5,25,-0.07625,-0.60818,2,0.61294
1980,5,26,-0.29095,-0.56342,2,0.63411
1980,5,27,-0.29310,-0.78591,2,0.83879
1980,5,28,-0.50127,-0.91996,2,1.04766
1980,5,29,-0.90484,-0.64932,1,1.11371
1980,5,30,-0.98889,-0.57251,1,1.14266
1980,5,31,-0.96645,-0.60187,1,1.13854
1980,6,1,-0.99014,-0.71103,1,1.21899
1980,6,2,-1.02716,-0.64344,1,1.21205
1980,6,3,-0.85640,-0.60455,1,1.04828
1980,6,4,-0.48411,-0.78779,2,0.92465
1980,6,5,-0.31955,-0.61264,2,0.69097
1980,6,6,-0.05000,-0.27227,2,0.27682
1980,6,7,0.28724,-0.03311,4,0.28914
1980,6,8,0.46823,-0.06743,4,0.47306
1980,6,9,0.63169,-0.03072,4,0.63244
1980,6,10,0.76264,0.06541,5,0.76544
1980,6,11,0.74005,-0.01364,4,0.74017
1980,6,12,0.71647,0.18511,5,0.74000
1980,6,13,0.21955,0.36768,6,0.42824
1980,6,14,-0.11777,0.38575,7,0.40333
1980,6,15,-0.34060,0.17131,8,0.38126
1980,6,16,-0.57371,-0.09996,1,0.58235
1980,6,17,-0.61185,-0.46606,1,0.76913
1980,6,18,-0.16120,-0.64591,2,0.66572
1980,6,19,0.20334,-0.74194,3,0.76930
1980,6,20,0.45355,-0.57551,3,0.73275
1980,6,21,0.35437,-0.44924,3,0.57218
1980,6,22,0.40449,-0.58694,3,0.71282
1980,6,23,0.51614,-0.63980,3,0.82204
1980,6,24,0.64493,-0.55112,4,0.84833
1980,6,25,0.72926,-0.44548,4,0.85456
1980,6,26,0.55688,-0.42527,4,0.70069
1980,6,27,0.40001,-0.17498,4,0.43660
1980,6,28,0.44729,-0.12564,4,0.46460
1980,6,29,0.55724,-0.15409,4,0.57815
1980,6,30,0.45610,-0.24574,4,0.51808
1980,7,1,0.60405,-0.05948,4,0.60697
1980,7,2,1.00869,-0.08566,4,1.01232
1980,7,3,1.32850,0.35829,5,1.37596
1980,7,4,1.29503,0.53530,5,1.40130
1980,7,5,0.92236,0.58538,5,1.09243
1980,7,6,0.64124,0.52980,5,0.83179
1980,7,7,0.52499,0.58849,6,0.78863
1980,7,8,0.49468,0.71402,6,0.86864
1980,7,9,0.23619,0.56369,6,0.61117
1980,7,10,-0.10667,0.33008,7,0.34689
1980,7,11,-0.44508,0.32631,8,0.55188
1980,7,12,-0.53314,0.10832,8,0.54404
1980,7,13,-0.57476,-0.02031,1,0.57512
1980,7,14,-0.62281,-0.34112,1,0.71011
1980,7,15,-0.63141,-0.56630,1,0.84816
1980,7,16,-0.55258,-0.15121,1,0.57289
1980,7,17,-0.45894,0.02215,8,0.45948
1980,7,18,-0.16495,0.04589,8,0.17122
1980,7,19,-0.12864,0.00994,8,0.12902
1980,7,20,-0.30378,-0.27193,1,0.40771
1980,7,21,-0.37403,-0.44109,2,0.57833
1980,7,22,-0.36916,-0.74769,2,0.83386
1980,7,23,-0.38458,-0.80940,2,0.89612
1980,7,24,-0.58465,-0.62607,2,0.85661
1980,7,25,-0.46101,-0.76962,2,0.89713
1980,7,26,-0.69634,-0.88857,2,1.12891
1980,7,27,-1.04908,-0.67170,1,1.24569
1980,7,28,-1.02875,-0.55580,1,1.16929
1980,7,29,-0.98932,-0.31049,1,1.03690
1980,7,30,-1.00019,-0.16834,1,1.01426
1980,7,31,-0.98193,-0.25971,1,1.01570
1980,8,1,-1.09148,-0.65344,1,1.27213
1980,8,2,-0.98881,-0.74780,1,1.23974
1980,8,3,-0.79412,-0.74080,1,1.08601
1980,8,4,-0.64672,-0.66554,2,0.92800
1980,8,5,-0.65899,-0.54151,1,0.85293
1980,8,6,-0.67022,-0.42215,1,0.79209
1980,8,7,-0.81840,-0.63753,1,1.03741
1980,8,8,-0.87585,-0.49569,1,1.00639
1980,8,9,-1.04786,-0.34907,1,1.10448
1980,8,10,-1.20897,-0.15367,1,1.21870
1980,8,11,-1.45192,-0.08905,1,1.45464
1980,8,12,-1.24663,-0.04197,1,1.24733
1980,8,13,-0.92454,-0.13342,1,0.93411
1980,8,14,-0.72085,-0.18240,1,0.74357
1980,8,15,-0.54385,-0.22493,1,0.58853
1980,8,16,-0.28438,-0.43643,2,0.52091
1980,8,17,-0.00727,-0.62357,2,0.62361
1980,8,18,0.31566,-0.88978,3,0.94411
1980,8,19,0.30884,-1.19441,3,1.23369
1980,8,20,0.70594,-1.25585,3,1.44067
1980,8,21,1.01890,-0.86619,4,1.33733
1980,8,22,1.48929,-0.46916,4,1.56144
1980,8,23,1.68477,-0.15516,4,1.69190
1980,8,24,1.73773,0.25104,5,1.75577
1980,8,25,1.77846,0.35374,5,1.81329
1980,8,26,1.56338,0.22939,5,1.58011
1980,8,27,1.56743,0.18344,5,1.57813
1980,8,28,1.46909,0.41794,5,1.52738
1980,8,29,1.15919,0.27792,5,1.19204
1980,8,30,0.89733,0.21696,5,0.92319
1980,8,31,0.80478,0.16206,5,0.82093
1980,9,1,0.99988,-0.06935,4,1.00228
1980,9,2,1.01797,-0.26915,4,1.05295
1980,9,3,0.93102,-0.20717,4,0.95379
1980,9,4,0.92391,0.03188,5,0.92446
1980,9,5,1.02712,0.20178,5,1.04675
1980,9,6,1.05895,0.43268,5,1.14393
1980,9,7,1.03765,0.42940,5,1.12298
1980,9,8,1.19787,0.80346,5,1.44237
1980,9,9,1.27039,1.13061,5,1.70064
1980,9,10,1.18792,1.07732,5,1.60368
1980,9,11,0.86159,1.28769,6,1.54935
1980,9,12,0.64061,1.46879,6,1.60241
1980,9,13,0.60450,1.34607,6,1.47558
1980,9,14,0.19190,1.20749,6,1.22265
1980,9,15,-0.12073,1.02105,7,1.02817
1980,9,16,-0.39308,0.87293,7,0.95735
1980,9,17,-0.87168,0.47523,8,0.99281
1980,9,18,-0.99866,-0.00092,1,0.99866
1980,9,19,-0.99980,-0.50994,1,1.12233
1980,9,20,-1.26966,-0.75890,1,1.47918
1980,9,21,-1.53210,-0.94290,1,1.79900
1980,9,22,-1.46983,-0.97361,1,1.76304
1980,9,23,-1.35082,-0.81576,1,1.57803
1980,9,24,-1.19436,-0.53547,1,1.30891
1980,9,25,-0.90360,-0.08562,1,0.90765
1980,9,26,-0.60001,0.17577,8,0.62522
1980,9,27,-0.38044,0.11870,8,0.39853
1980,9,28,-0.40896,0.01667,8,0.40930
1980,9,29,-0.44590,0.29532,8,0.53483
1980,9,30,-0.30713,0.29962,8,0.42906
1980,10,1,-0.20994,0.22549,7,0.30808
1980,10,2,-0.14651,0.16702,7,0.22217
1980,10,3,-0.07813,0.09943,7,0.12646
1980,10,4,-0.20462,-0.32169,2,0.38125
1980,10,5,-0.47412,-0.74457,2,0.88271
1980,10,6,-0.53301,-0.89305,2,1.04001
1980,10,7,-0.53792,-0.79764,2,0.96208
1980,10,8,-0.67402,-0.85256,2,1.08682
1980,10,9,-0.61608,-0.95272,2,1.13456
1980,10,10,-0.46566,-0.79220,2,0.91892
1980,10,11,-0.00489,-0.90115,2,0.90117
1980,10,12,0.20379,-0.97811,3,0.99912
1980,10,13,0.15932,-1.11212,3,1.12347
1980,10,14,0.14499,-1.26621,3,1.27449
1980,10,15,0.23463,-1.26864,3,1.29015
1980,10,16,0.42379,-0.90161,3,0.99625
1980,10,17,0.90380,-0.42893,4,1.00042
1980,10,18,1.15860,-0.17255,4,1.17138
1980,10,19,1.27659,0.06460,5,1.27822
1980,10,20,1.35998,0.33774,5,1.40129
1980,10,21,1.32253,0.70317,5,1.49784
1980,10,22,1.40755,0.56848,5,1.51802
1980,10,23,1.57102,0.77251,5,1.75067
1980,10,24,1.57977,1.01818,5,1.87946
1980,10,25,1.43969,1.03462,5,1.77289
1980,10,26,1.23518,1.12336,5,1.66961
1980,10,27,0.69629,1.14832,6,1.34293
1980,10,28,0.44019,1.28254,6,1.35598
1980,10,29,0.05915,1.10384,6,1.10543
1980,10,30,-0.08759,0.94206,7,0.94613
1980,10,31,-0.10960,0.97829,7,0.98441
1980,11,1,-0.22620,0.89160,7,0.91985
1980,11,2,-0.24392,0.73642,7,0.77576
1980,11,3,-0.39017,0.65875,7,0.76563
1980,11,4,-0.60968,0.74761,7,0.96469
1980,11,5,-0.78673,0.47894,8,0.92104
1980,11,6,-0.55650,0.20846,8,0.59426
1980,11,7,-0.50985,0.16994,8,0.53743
1980,11,8,-0.58889,0.30763,8,0.66440
1980,11,9,-0.89338,0.04727,8,0.89463
1980,11,10,-1.11971,-0.22870,1,1.14283
1980,11,11,-1.06319,-0.61201,1,1.22675
1980,11,12,-0.91552,-0.83127,1,1.23661
1980,11,13,-0.78774,-0.89368,2,1.19130
1980,11,14,-0.70279,-1.10674,2,1.31102
1980,11,15,-0.43061,-1.17247,2,1.24904
1980,11,16,-0.09986,-1.22803,2,1.23209
1980,11,17,-0.14022,-1.07218,2,1.08131
1980,11,18,-0.10346,-0.89017,2,0.89616
1980,11,19,-0.07640,-0.77881,2,0.78255
1980,11,20,0.14075,-0.72878,3,0.74225
1980,11,21,0.49459,-0.62230,3,0.79491
1980,11,22,0.47954,-0.32625,4,0.58000
1980,11,23,0.20642,-0.25443,3,0.32763
1980,11,24,0.05163,-0.00625,4,0.05201
1980,11,25,0.06662,0.22010,6,0.22997
1980,11,26,-0.22419,0.21913,8,0.31349
1980,11,27,-0.51677,0.16272,8,0.54178
1980,11,28,-0.61242,-0.05258,1,0.61467
1980,11,29,-0.44494,-0.25293,1,0.51181
1980,11,30,-0.28501,-0.40100,2,0.49197
1980,12,1,0.03595,-0.40969,3,0.41127
1980,12,2,-0.03186,-0.52068,2,0.52165
1980,12,3,0.16646,-0.44930,3,0.47915
1980,12,4,0.29084,-0.33707,3,0.44520
1980,12,5,0.27261,-0.22494,4,0.35343
1980,12,6,0.34308,-0.18691,4,0.39069
1980,12,7,0.42058,-0.01084,4,0.42072
1980,12,8,0.46232,-0.01702,4,0.46263
1980,12,9,0.26082,-0.19988,4,0.32860
1980,12,10,0.12878,-0.36449,3,0.38657
1980,12,11,0.02933,-0.42479,3,0.42580
1980,12,12,-0.08042,-0.41993,2,0.42756
1980,12,13,-0.01928,-0.18520,2,0.18620
1980,12,14,-0.14703,-0.16543,2,0.22133
1980,12,15,-0.13422,0.03415,8,0.13849
1980,12,16,-0.07487,0.12906,7,0.14920
1980,12,17,0.09099,0.39925,6,0.40948
1980,12,18,0.41125,0.26010,5,0.48660
1980,12,19,0.36161,0.23655,5,0.43211
1980,12,20,0.20246,0.31791,6,0.37690
1980,12,21,0.29214,0.42428,6,0.51513
1980,12,22,0.31171,0.45283,6,0.54975
1980,12,23,-0.10087,0.49854,7,0.50865
1980,12,24,-0.35888,0.41096,7,0.54560
1980,12,25,-0.38263,0.26236,8,0.46394
1980,12,26,-0.41214,0.07011,8,0.41806
1980,12,27,-0.14127,-0.08181,1,0.16325
1980,12,28,-0.28571,-0.33884,2,0.44322
1980,12,29,-0.53426,-0.71939,2,0.89608
1980,12,30,-0.67434,-0.79068,2,1.03919
1980,12,31,-0.68255,-0.76046,2,1.02185
1981,1,1,-0.34276,-0.73729,2,0.81307
1981,1,2,-0.06739,-0.85089,2,0.85356
1981,1,3,0.22999,-0.41260,3,0.47237
1981,1,4,0.24386,0.01984,5,0.24467
1981,1,5,0.43657,0.41649,5,0.60337
1981,1,6,0.43867,0.25739,5,0.50861
1981,1,7,0.03341,0.30693,6,0.30875
1981,1,8,-0.10953,0.21977,7,0.24555
1981,1,9,-0.00790,0.45845,7,0.45852
1981,1,10,0.03780,0.27663,6,0.27920
1981,1,11,-0.02817,0.30305,7,0.30436
1981,1,12,-0.07411,0.67077,7,0.67485
1981,1,13,-0.00287,0.88042,7,0.88043
1981,1,14,0.07487,1.04475,6,1.04743
1981,1,15,0.01244,1.27599,6,1.27605
1981,1,16,-0.25483,1.51033,7,1.53168
1981,1,17,-0.39021,1.67662,7,1.72143
1981,1,18,-0.45375,1.73292,7,1.79134
